"","studentid","schoolid","groupid","age","gender","grade","student_wealth","enrollment_2015","school_facilities","rural","time_to_bank","NGO_donations","W","IRT_score"
"2455","151_15",151,90,11,1,4,-1.65504562854767,157,2.16239595413208,1,30,428.901092529297,1,0.86750453710556
"2456","151_14",151,90,11,1,5,-0.359779566526413,157,2.16239595413208,1,30,428.901092529297,1,1.61329758167267
"2457","151_11",151,90,12,1,5,1.31570601463318,157,2.16239595413208,1,30,428.901092529297,1,-0.535820782184601
"2458","151_20",151,90,11,1,5,-0.49867245554924,157,2.16239595413208,1,30,428.901092529297,1,0.560554146766663
"2459","151_5",151,90,12,2,6,-1.21064591407776,157,2.16239595413208,1,30,428.901092529297,1,1.08211183547974
"2460","151_16",151,90,14,1,6,-1.21064591407776,157,2.16239595413208,1,30,428.901092529297,1,0.832105219364166
"2461","151_27",151,90,13,2,6,-0.49867245554924,157,2.16239595413208,1,30,428.901092529297,1,0.19624462723732
"2462","151_24",151,90,16,1,7,-0.818820536136627,157,2.16239595413208,1,30,428.901092529297,1,0.849707722663879
"2463","151_28",151,90,14,2,7,-0.49867245554924,157,2.16239595413208,1,30,428.901092529297,1,0.850076615810394
"2464","151_4",151,90,16,2,7,-0.49867245554924,157,2.16239595413208,1,30,428.901092529297,1,0.36602309346199
"2465","151_25",151,90,16,1,8,-1.33489751815796,157,2.16239595413208,1,30,428.901092529297,1,1.65094745159149
"2466","151_6",151,90,16,2,8,-1.33489751815796,157,2.16239595413208,1,30,428.901092529297,1,-0.231432244181633
"2467","152_18",152,94,10,1,2,-0.890497863292694,301,-1.57049524784088,1,2,0,1,-0.640846192836761
"2468","152_31",152,94,12,1,2,-0.6799276471138,301,-1.57049524784088,1,2,0,1,-0.448696076869965
"2469","152_30",152,94,9,2,3,-0.818820536136627,301,-1.57049524784088,1,2,0,1,-0.734759390354156
"2470","152_29",152,94,10,2,3,-0.49867245554924,301,-1.57049524784088,1,2,0,1,-1.2954888343811
"2471","152_7",152,94,11,2,4,-0.359779566526413,301,-1.57049524784088,1,2,0,1,0.646684646606445
"2472","152_17",152,94,14,2,4,0.352562814950943,301,-1.57049524784088,1,2,0,1,-0.722567439079285
"2473","152_6",152,94,14,2,4,-0.818820536136627,301,-1.57049524784088,1,2,0,1,-0.301146745681763
"2474","152_9",152,94,16,1,5,-0.49867245554924,301,-1.57049524784088,1,2,0,1,0.0671150162816048
"2475","152_3",152,94,11,2,5,NA,301,-1.57049524784088,1,2,0,1,1.8556649684906
"2476","152_4",152,94,14,2,5,-0.943072080612183,301,-1.57049524784088,1,2,0,1,-0.843375384807587
"2477","152_26",152,94,16,2,6,0.0320458710193634,301,-1.57049524784088,1,2,0,1,-0.709925889968872
"2478","152_2",152,94,12,1,6,-0.359779566526413,301,-1.57049524784088,1,2,0,1,1.22004354000092
"2479","152_14",152,94,17,1,7,-1.33489751815796,301,-1.57049524784088,1,2,0,1,-0.254751533269882
"2480","152_1",152,94,13,1,7,0.889584720134735,301,-1.57049524784088,1,2,0,1,1.41537165641785
"2481","152_12",152,94,14,2,7,-0.818820536136627,301,-1.57049524784088,1,2,0,1,0.971142828464508
"2482","152_19",152,94,17,1,8,-1.21064591407776,301,-1.57049524784088,1,2,0,1,0.778572916984558
"2483","152_15",152,94,15,1,8,-1.33489751815796,301,-1.57049524784088,1,2,0,1,2.32458972930908
"2484","152_11",152,94,15,2,8,-0.49867245554924,301,-1.57049524784088,1,2,0,1,1.90355789661407
"2485","153_17",153,51,11,1,3,NA,163.5,2.55736899375916,1,120,942.307678222656,0,1.21501410007477
"2486","153_21",153,51,11,2,3,-0.943072080612183,163.5,2.55736899375916,1,120,942.307678222656,0,-1.3855527639389
"2487","153_2",153,51,9,2,3,-1.21064591407776,163.5,2.55736899375916,1,120,942.307678222656,0,0.467529147863388
"2488","153_9",153,51,9,2,3,-0.818820536136627,163.5,2.55736899375916,1,120,942.307678222656,0,-0.272243320941925
"2489","153_23",153,51,13,1,3,-0.890497863292694,163.5,2.55736899375916,1,120,942.307678222656,0,-1.07076466083527
"2490","153_12",153,51,12,1,4,3.86070513725281,163.5,2.55736899375916,1,120,942.307678222656,0,-0.372122526168823
"2491","153_13",153,51,14,2,5,-0.49867245554924,163.5,2.55736899375916,1,120,942.307678222656,0,-0.191299185156822
"2492","153_24",153,51,13,1,5,0.0320458710193634,163.5,2.55736899375916,1,120,942.307678222656,0,0.418017894029617
"2493","153_3",153,51,14,1,5,1.54990434646606,163.5,2.55736899375916,1,120,942.307678222656,0,0.166620030999184
"2494","153_29",153,51,16,1,6,1.94172978401184,163.5,2.55736899375916,1,120,942.307678222656,0,1.33561182022095
"2495","153_18",153,51,15,2,6,-1.65504562854767,163.5,2.55736899375916,1,120,942.307678222656,0,-0.505875170230865
"2496","153_28",153,51,13,1,6,-0.818820536136627,163.5,2.55736899375916,1,120,942.307678222656,0,-0.0955886691808701
"2497","153_5",153,51,15,1,7,0.658069610595703,163.5,2.55736899375916,1,120,942.307678222656,0,0.59111613035202
"2498","153_16",153,51,15,1,7,0.658069610595703,163.5,2.55736899375916,1,120,942.307678222656,0,1.53715527057648
"2499","153_27",153,51,16,1,7,-0.890497863292694,163.5,2.55736899375916,1,120,942.307678222656,0,0.664609491825104
"2500","153_19",153,51,18,2,8,-0.890497863292694,163.5,2.55736899375916,1,120,942.307678222656,0,1.11013448238373
"2501","153_7",153,51,16,1,8,0.784987688064575,163.5,2.55736899375916,1,120,942.307678222656,0,1.92760002613068
"2502","154_13",154,94,3,1,3,NA,378,1.99187338352203,0,45,500,0,-0.22603215277195
"2503","154_17",154,94,9,1,3,-1.33489751815796,378,1.99187338352203,0,45,500,0,0.423296481370926
"2504","154_22",154,94,9,1,3,-0.49867245554924,378,1.99187338352203,0,45,500,0,0.385582149028778
"2505","154_10",154,94,8,1,4,-0.890497863292694,378,1.99187338352203,0,45,500,0,2.1118335723877
"2506","154_16",154,94,11,1,4,-0.890497863292694,378,1.99187338352203,0,45,500,0,0.39483255147934
"2507","154_23",154,94,8,2,4,-1.21064591407776,378,1.99187338352203,0,45,500,0,-0.321599811315536
"2508","154_2",154,94,10,2,4,0.923880577087402,378,1.99187338352203,0,45,500,0,-1.16009068489075
"2509","154_27",154,94,10,1,5,-0.890497863292694,378,1.99187338352203,0,45,500,0,0.651537001132965
"2510","154_21",154,94,11,1,5,0.79696249961853,378,1.99187338352203,0,45,500,0,1.22600972652435
"2511","154_4",154,94,11,2,5,-1.21064591407776,378,1.99187338352203,0,45,500,0,-1.04852795600891
"2512","154_11",154,94,15,2,6,-1.65504562854767,378,1.99187338352203,0,45,500,0,0.136099591851234
"2513","154_7",154,94,10,2,6,-0.6799276471138,378,1.99187338352203,0,45,500,0,0.1221784055233
"2514","154_14",154,94,12,1,6,-0.818820536136627,378,1.99187338352203,0,45,500,0,0.40085381269455
"2515","154_24",154,94,11,2,6,0.0320458710193634,378,1.99187338352203,0,45,500,0,0.0873445272445679
"2516","154_8",154,94,14,1,7,0.0320458710193634,378,1.99187338352203,0,45,500,0,1.41681861877441
"2517","154_18",154,94,15,2,7,-0.359779566526413,378,1.99187338352203,0,45,500,0,0.654798686504364
"2518","154_12",154,94,13,1,8,0.0320458710193634,378,1.99187338352203,0,45,500,0,0.682932317256927
"2519","154_9",154,94,13,1,8,0.46483963727951,378,1.99187338352203,0,45,500,0,1.1006977558136
"2520","154_6",154,94,16,1,8,-0.412353783845901,378,1.99187338352203,0,45,500,0,1.88783311843872
"2521","155_14",155,51,10,1,3,0.551158308982849,334.5,-1.31477010250092,0,58,0,1,-0.289037138223648
"2522","155_20",155,51,9,1,3,0.393162250518799,334.5,-1.31477010250092,0,58,0,1,-0.488751202821732
"2523","155_21",155,51,12,2,3,2.02804851531982,334.5,-1.31477010250092,0,58,0,1,-0.714580953121185
"2524","155_12",155,51,11,2,4,NA,334.5,-1.31477010250092,0,58,0,1,0.508774638175964
"2525","155_3",155,51,15,2,4,1.31570601463318,334.5,-1.31477010250092,0,58,0,1,-1.47244727611542
"2526","155_2",155,51,11,1,4,0.871306359767914,334.5,-1.31477010250092,0,58,0,1,-0.168153569102287
"2527","155_9",155,51,10,2,4,-0.359779566526413,334.5,-1.31477010250092,0,58,0,1,-0.808886885643005
"2528","155_1",155,51,14,1,4,-0.6799276471138,334.5,-1.31477010250092,0,58,0,1,1.62996351718903
"2529","155_17",155,51,12,1,5,4.25253057479858,334.5,-1.31477010250092,0,58,0,1,-0.388498723506927
"2530","155_10",155,51,14,2,5,0.393162250518799,334.5,-1.31477010250092,0,58,0,1,-0.427522540092468
"2531","155_7",155,51,14,1,5,0.34058803319931,334.5,-1.31477010250092,0,58,0,1,-0.949205636978149
"2532","155_8",155,51,13,1,6,1.31570601463318,334.5,-1.31477010250092,0,58,0,1,1.3920693397522
"2533","155_16",155,51,14,1,6,0.551158308982849,334.5,-1.31477010250092,0,58,0,1,0.844475746154785
"2534","155_23",155,51,15,2,6,0.78535658121109,334.5,-1.31477010250092,0,58,0,1,-0.174575611948967
"2535","155_13",155,51,17,1,6,0.393162250518799,334.5,-1.31477010250092,0,58,0,1,-1.5222749710083
"2536","155_15",155,51,12,1,6,1.17718195915222,334.5,-1.31477010250092,0,58,0,1,0.235843598842621
"2537","155_18",155,51,13,1,7,-0.0512374080717564,334.5,-1.31477010250092,0,58,0,1,0.913680970668793
"2538","155_22",155,51,18,1,8,6.05479860305786,334.5,-1.31477010250092,0,58,0,1,1.06260216236115
"2539","155_4",155,51,15,1,8,-0.0512374080717564,334.5,-1.31477010250092,0,58,0,1,0.94135183095932
"2540","155_6",155,51,17,1,8,1.94172978401184,334.5,-1.31477010250092,0,58,0,1,1.80612397193909
"2541","156_16",156,74,8,2,3,1.54990434646606,692.5,-0.211659163236618,0,49,1361.42858886719,1,-1.16015636920929
"2542","156_2",156,74,8,1,3,-0.818820536136627,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.434511065483093
"2543","156_12",156,74,9,1,3,6.05479860305786,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.36742839217186
"2544","156_5",156,74,15,2,4,-1.65504562854767,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.728815257549286
"2545","156_6",156,74,13,1,4,-0.371385484933853,692.5,-0.211659163236618,0,49,1361.42858886719,1,1.40570616722107
"2546","156_17",156,74,8,2,4,0.658069610595703,692.5,-0.211659163236618,0,49,1361.42858886719,1,0.364895731210709
"2547","156_14",156,74,14,2,4,-1.33489751815796,692.5,-0.211659163236618,0,49,1361.42858886719,1,-1.09278166294098
"2548","156_11",156,74,13,1,5,-1.65504562854767,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.133381769061089
"2549","156_18",156,74,13,2,5,-0.943072080612183,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.288086801767349
"2550","156_3",156,74,13,1,5,-0.818820536136627,692.5,-0.211659163236618,0,49,1361.42858886719,1,0.458399772644043
"2551","156_19",156,74,13,2,6,4.25253057479858,692.5,-0.211659163236618,0,49,1361.42858886719,1,2.61003756523132
"2552","156_1",156,74,16,1,6,-0.49867245554924,692.5,-0.211659163236618,0,49,1361.42858886719,1,0.880788803100586
"2553","156_4",156,74,12,1,6,-0.818820536136627,692.5,-0.211659163236618,0,49,1361.42858886719,1,0.595437467098236
"2554","156_15",156,74,16,1,6,0.889584720134735,692.5,-0.211659163236618,0,49,1361.42858886719,1,1.22534418106079
"2555","156_13",156,74,18,2,7,-0.49867245554924,692.5,-0.211659163236618,0,49,1361.42858886719,1,0.785760939121246
"2556","156_9",156,74,18,2,7,-1.21064591407776,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.794078946113586
"2557","156_7",156,74,15,1,7,0.0320458710193634,692.5,-0.211659163236618,0,49,1361.42858886719,1,0.999191343784332
"2558","156_10",156,74,18,2,8,-1.26322019100189,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.107680797576904
"2559","156_20",156,74,18,2,8,0.0320458710193634,692.5,-0.211659163236618,0,49,1361.42858886719,1,-0.531822741031647
"2560","156_8",156,74,13,1,8,-1.12432730197906,692.5,-0.211659163236618,0,49,1361.42858886719,1,0.640968799591064
"2561","157_12",157,74,5,1,3,-0.943072080612183,357.5,-3.38323855400085,0,108,NA,0,-1.21961033344269
"2562","157_7",157,74,10,2,3,NA,357.5,-3.38323855400085,0,108,NA,0,-2.3876645565033
"2563","157_32",157,74,12,1,3,-0.49867245554924,357.5,-3.38323855400085,0,108,NA,0,-0.686399698257446
"2564","157_25",157,74,10,1,4,0.0320458710193634,357.5,-3.38323855400085,0,108,NA,0,0.318044811487198
"2565","157_3",157,74,10,1,4,0.868639826774597,357.5,-3.38323855400085,0,108,NA,0,0.0566267631947994
"2566","157_9",157,74,12,1,4,0.79696249961853,357.5,-3.38323855400085,0,108,NA,0,0.17119026184082
"2567","157_2",157,74,12,1,4,1.62158167362213,357.5,-3.38323855400085,0,108,NA,0,0.660872399806976
"2568","157_23",157,74,10,1,5,4.27471590042114,357.5,-3.38323855400085,0,108,NA,0,0.237015843391418
"2569","157_14",157,74,13,2,5,-0.288102209568024,357.5,-3.38323855400085,0,108,NA,0,0.477384835481644
"2570","157_19",157,74,12,1,5,-1.21064591407776,357.5,-3.38323855400085,0,108,NA,0,0.253726929426193
"2571","157_17",157,74,14,2,6,0.0320458710193634,357.5,-3.38323855400085,0,108,NA,0,0.372720748186111
"2572","157_22",157,74,14,2,6,-0.49867245554924,357.5,-3.38323855400085,0,108,NA,0,0.774308025836945
"2573","157_20",157,74,11,2,6,1.81212842464447,357.5,-3.38323855400085,0,108,NA,0,0.303483426570892
"2574","157_31",157,74,18,2,6,0.0320458710193634,357.5,-3.38323855400085,0,108,NA,0,-0.920324146747589
"2575","157_15",157,74,15,1,7,0.784987688064575,357.5,-3.38323855400085,0,108,NA,0,1.32327961921692
"2576","157_28",157,74,13,1,7,-0.49867245554924,357.5,-3.38323855400085,0,108,NA,0,0.963052332401276
"2577","157_30",157,74,15,1,7,0.79696249961853,357.5,-3.38323855400085,0,108,NA,0,1.91644203662872
"2578","157_16",157,74,13,2,8,-0.49867245554924,357.5,-3.38323855400085,0,108,NA,0,0.542313039302826
"2579","157_5",157,74,18,2,8,-0.818820536136627,357.5,-3.38323855400085,0,108,NA,0,0.854646682739258
"2580","157_24",157,74,16,2,8,-0.49867245554924,357.5,-3.38323855400085,0,108,NA,0,-0.383878350257874
"2581","158_19",158,46,9,1,2,-1.12432730197906,316.5,-1.19503974914551,1,60,0,1,-0.618335962295532
"2582","158_12",158,46,9,2,2,-1.33489751815796,316.5,-1.19503974914551,1,60,0,1,0.0267213489860296
"2583","158_16",158,46,10,2,2,-1.65504562854767,316.5,-1.19503974914551,1,60,0,1,-1.9557603597641
"2584","158_2",158,46,10,1,4,-1.65504562854767,316.5,-1.19503974914551,1,60,0,1,-0.547934651374817
"2585","158_1",158,46,9,1,4,-0.732501864433289,316.5,-1.19503974914551,1,60,0,1,0.298584192991257
"2586","158_7",158,46,9,2,4,0.0320458710193634,316.5,-1.19503974914551,1,60,0,1,-0.204988285899162
"2587","158_20",158,46,14,1,5,-0.359779566526413,316.5,-1.19503974914551,1,60,0,1,-0.716424822807312
"2588","158_3",158,46,13,1,6,-0.890497863292694,316.5,-1.19503974914551,1,60,0,1,-0.278858959674835
"2589","158_10",158,46,13,2,6,-0.732501864433289,316.5,-1.19503974914551,1,60,0,1,0.166724681854248
"2590","158_21",158,46,13,1,6,-1.21064591407776,316.5,-1.19503974914551,1,60,0,1,-0.586934328079224
"2591","158_23",158,46,18,1,6,-0.890497863292694,316.5,-1.19503974914551,1,60,0,1,-1.78828966617584
"2592","158_11",158,46,11,1,7,-0.49867245554924,316.5,-1.19503974914551,1,60,0,1,-0.290809154510498
"2593","158_22",158,46,17,1,7,-1.65504562854767,316.5,-1.19503974914551,1,60,0,1,-0.534493744373322
"2594","158_14",158,46,17,2,7,0.0320458710193634,316.5,-1.19503974914551,1,60,0,1,-0.667983949184418
"2595","158_13",158,46,16,1,7,-0.49867245554924,316.5,-1.19503974914551,1,60,0,1,-0.848884165287018
"2596","158_15",158,46,16,2,7,0.0320458710193634,316.5,-1.19503974914551,1,60,0,1,0.0782942324876785
"2597","158_8",158,46,14,2,8,-0.890497863292694,316.5,-1.19503974914551,1,60,0,1,0.292824506759644
"2598","158_5",158,46,15,1,8,-0.49867245554924,316.5,-1.19503974914551,1,60,0,1,1.53546810150146
"2599","158_4",158,46,14,1,8,-0.890497863292694,316.5,-1.19503974914551,1,60,0,1,0.948497772216797
"2600","159_8",159,49,10,2,2,-0.890497863292694,195,-2.93595671653748,1,90,0,0,-1.08752346038818
"2601","159_17",159,49,8,1,2,-0.890497863292694,195,-2.93595671653748,1,90,0,0,-1.17672801017761
"2602","159_9",159,49,10,1,3,-1.65504562854767,195,-2.93595671653748,1,90,0,0,-1.58421778678894
"2603","159_5",159,49,8,1,4,-0.288102209568024,195,-2.93595671653748,1,90,0,0,-0.653839349746704
"2604","159_12",159,49,10,1,4,-0.288102209568024,195,-2.93595671653748,1,90,0,0,0.271908700466156
"2605","159_15",159,49,12,2,4,-0.943072080612183,195,-2.93595671653748,1,90,0,0,-1.29765617847443
"2606","159_11",159,49,13,2,5,0.424240171909332,195,-2.93595671653748,1,90,0,0,-0.887448847293854
"2607","159_13",159,49,11,1,5,-0.732501864433289,195,-2.93595671653748,1,90,0,0,0.189266204833984
"2608","159_16",159,49,16,2,7,-1.33489751815796,195,-2.93595671653748,1,90,0,0,0.196699440479279
"2609","159_14",159,49,12,1,7,-0.943072080612183,195,-2.93595671653748,1,90,0,0,0.820121467113495
"2610","159_3",159,49,17,1,8,-1.26322019100189,195,-2.93595671653748,1,90,0,0,0.507255256175995
"2611","159_1",159,49,16,1,8,-1.21064591407776,195,-2.93595671653748,1,90,0,0,0.792839229106903
"2612","160_13",160,47,10,1,3,-1.33489751815796,336,-2.24526882171631,1,15,0,1,-1.40998077392578
"2613","160_9",160,47,7,2,3,0.995557963848114,336,-2.24526882171631,1,15,0,1,-0.715646982192993
"2614","160_18",160,47,9,1,4,0.0320458710193634,336,-2.24526882171631,1,15,0,1,0.201692312955856
"2615","160_1",160,47,8,2,4,-0.943072080612183,336,-2.24526882171631,1,15,0,1,0.0411297976970673
"2616","160_4",160,47,8,2,4,1.62158167362213,336,-2.24526882171631,1,15,0,1,-0.368752509355545
"2617","160_12",160,47,9,2,5,0.0320458710193634,336,-2.24526882171631,1,15,0,1,0.0317877046763897
"2618","160_20",160,47,10,2,5,-1.65504562854767,336,-2.24526882171631,1,15,0,1,1.19408416748047
"2619","160_19",160,47,11,2,6,-0.412353783845901,336,-2.24526882171631,1,15,0,1,0.234858199954033
"2620","160_2",160,47,13,2,6,1.31570601463318,336,-2.24526882171631,1,15,0,1,-0.606922566890717
"2621","160_11",160,47,13,2,6,-0.818820536136627,336,-2.24526882171631,1,15,0,1,1.03472077846527
"2622","160_10",160,47,15,2,7,-0.943072080612183,336,-2.24526882171631,1,15,0,1,-0.247392356395721
"2623","160_16",160,47,12,1,7,-0.49867245554924,336,-2.24526882171631,1,15,0,1,0.570307075977325
"2624","160_15",160,47,13,1,7,-0.49867245554924,336,-2.24526882171631,1,15,0,1,0.60720819234848
"2625","160_6",160,47,13,1,8,-0.943072080612183,336,-2.24526882171631,1,15,0,1,1.58508002758026
"2626","160_7",160,47,16,2,8,-0.943072080612183,336,-2.24526882171631,1,15,0,1,-1.01148390769958
"2627","160_3",160,47,13,1,8,-1.33489751815796,336,-2.24526882171631,1,15,0,1,1.17829525470734
"2628","161_6",161,48,10,2,2,-0.890497863292694,246.5,-2.79781913757324,0,45,0,1,-1.05240654945374
"2629","161_11",161,48,10,2,2,0.0320458710193634,246.5,-2.79781913757324,0,45,0,1,-0.299751728773117
"2630","161_17",161,48,7,1,2,-0.0539039149880409,246.5,-2.79781913757324,0,45,0,1,0.287265419960022
"2631","161_16",161,48,9,2,3,-0.0539039149880409,246.5,-2.79781913757324,0,45,0,1,-1.29903900623322
"2632","161_7",161,48,12,2,3,-0.359779566526413,246.5,-2.79781913757324,0,45,0,1,-1.17150986194611
"2633","161_2",161,48,8,1,3,-0.943072080612183,246.5,-2.79781913757324,0,45,0,1,-1.53729486465454
"2634","161_19",161,48,13,2,4,-0.943072080612183,246.5,-2.79781913757324,0,45,0,1,-1.8660306930542
"2635","161_4",161,48,12,1,4,-0.288102209568024,246.5,-2.79781913757324,0,45,0,1,0.381161779165268
"2636","161_14",161,48,8,2,5,NA,246.5,-2.79781913757324,0,45,0,1,0.740242302417755
"2637","161_3",161,48,12,1,5,-1.65504562854767,246.5,-2.79781913757324,0,45,0,1,-0.316940456628799
"2638","161_8",161,48,13,1,5,-0.288102209568024,246.5,-2.79781913757324,0,45,0,1,-0.246648713946342
"2639","161_18",161,48,11,2,6,-0.288102209568024,246.5,-2.79781913757324,0,45,0,1,-0.326100200414658
"2640","161_10",161,48,15,1,6,-1.33489751815796,246.5,-2.79781913757324,0,45,0,1,-0.269897937774658
"2641","161_15",161,48,15,2,6,-1.21064591407776,246.5,-2.79781913757324,0,45,0,1,-0.956138491630554
"2642","161_1",161,48,14,2,7,-1.21064591407776,246.5,-2.79781913757324,0,45,0,1,-0.154276639223099
"2643","161_5",161,48,13,1,7,-1.65504562854767,246.5,-2.79781913757324,0,45,0,1,0.0174326412379742
"2644","161_12",161,48,14,1,7,-0.818820536136627,246.5,-2.79781913757324,0,45,0,1,-0.0141730895265937
"2645","161_9",161,48,15,1,8,-0.359779566526413,246.5,-2.79781913757324,0,45,0,1,0.308829337358475
"2646","161_20",161,48,14,1,8,-0.818820536136627,246.5,-2.79781913757324,0,45,0,1,1.26704180240631
"2647","162_9",162,47,5,1,2,-1.65504562854767,302.5,0.942661821842194,1,146,0,0,-2.34734773635864
"2648","162_18",162,47,8,2,2,0.871306359767914,302.5,0.942661821842194,1,146,0,0,-0.805989623069763
"2649","162_16",162,47,4,2,2,NA,302.5,0.942661821842194,1,146,0,0,0.0157569386065006
"2650","162_2",162,47,7,1,3,5.66297292709351,302.5,0.942661821842194,1,146,0,0,-0.383803427219391
"2651","162_17",162,47,7,2,3,1.9394154548645,302.5,0.942661821842194,1,146,0,0,-1.31793963909149
"2652","162_19",162,47,9,1,3,1.94172978401184,302.5,0.942661821842194,1,146,0,0,-0.113416396081448
"2653","162_15",162,47,11,2,4,-0.6799276471138,302.5,0.942661821842194,1,146,0,0,-1.04758095741272
"2654","162_7",162,47,16,2,4,-1.12432730197906,302.5,0.942661821842194,1,146,0,0,-0.278738230466843
"2655","162_5",162,47,13,2,5,-0.49867245554924,302.5,0.942661821842194,1,146,0,0,-0.881882071495056
"2656","162_21",162,47,10,2,5,-0.6799276471138,302.5,0.942661821842194,1,146,0,0,0.564617276191711
"2657","162_1",162,47,10,1,5,-0.49867245554924,302.5,0.942661821842194,1,146,0,0,-1.34758579730988
"2658","162_8",162,47,12,2,6,-1.33489751815796,302.5,0.942661821842194,1,146,0,0,-0.533260583877563
"2659","162_6",162,47,13,2,6,0.0320458710193634,302.5,0.942661821842194,1,146,0,0,-0.0581443198025227
"2660","162_12",162,47,14,1,6,0.337921530008316,302.5,0.942661821842194,1,146,0,0,-1.49607074260712
"2661","162_10",162,47,14,1,7,-0.412353783845901,302.5,0.942661821842194,1,146,0,0,-0.141800746321678
"2662","162_20",162,47,12,1,7,1.18878793716431,302.5,0.942661821842194,1,146,0,0,-0.594753563404083
"2663","162_3",162,47,12,1,8,2.15229988098145,302.5,0.942661821842194,1,146,0,0,1.13119924068451
"2664","162_22",162,47,12,1,8,-0.288102209568024,302.5,0.942661821842194,1,146,0,0,0.623448610305786
"2665","162_14",162,47,15,1,8,2.08062267303467,302.5,0.942661821842194,1,146,0,0,1.10263466835022
"2666","163_21",163,48,10,2,2,2.95726466178894,200,-2.42625665664673,1,20,0,0,-2.16695094108582
"2667","163_18",163,48,11,1,2,-0.288102209568024,200,-2.42625665664673,1,20,0,0,-0.0774102807044983
"2668","163_17",163,48,9,2,2,-1.65504562854767,200,-2.42625665664673,1,20,0,0,-0.605311214923859
"2669","163_23",163,48,11,2,3,-0.890497863292694,200,-2.42625665664673,1,20,0,0,-1.9025936126709
"2670","163_10",163,48,9,2,3,-1.65504562854767,200,-2.42625665664673,1,20,0,0,-2.3238525390625
"2671","163_11",163,48,10,1,4,-0.804179251194,200,-2.42625665664673,1,20,0,0,-0.689203083515167
"2672","163_13",163,48,11,1,4,-1.33489751815796,200,-2.42625665664673,1,20,0,0,-0.378393948078156
"2673","163_4",163,48,12,2,4,-1.33489751815796,200,-2.42625665664673,1,20,0,0,-2.05534172058105
"2674","163_6",163,48,12,2,5,-0.818820536136627,200,-2.42625665664673,1,20,0,0,-0.312705248594284
"2675","163_20",163,48,13,2,5,-1.65504562854767,200,-2.42625665664673,1,20,0,0,0.220223531126976
"2676","163_9",163,48,15,2,5,-1.65504562854767,200,-2.42625665664673,1,20,0,0,-1.96881341934204
"2677","163_14",163,48,14,2,5,-1.21064591407776,200,-2.42625665664673,1,20,0,0,-1.30228555202484
"2678","163_16",163,48,14,1,6,-0.890497863292694,200,-2.42625665664673,1,20,0,0,0.380866467952728
"2679","163_12",163,48,18,2,6,-1.33489751815796,200,-2.42625665664673,1,20,0,0,-1.71331858634949
"2680","163_1",163,48,15,2,6,-0.6799276471138,200,-2.42625665664673,1,20,0,0,0.0085742324590683
"2681","163_22",163,48,14,2,7,-0.943072080612183,200,-2.42625665664673,1,20,0,0,-0.310146391391754
"2682","163_5",163,48,17,2,7,-1.33489751815796,200,-2.42625665664673,1,20,0,0,0.43282413482666
"2683","163_8",163,48,17,2,8,-0.49867245554924,200,-2.42625665664673,1,20,0,0,-0.247184380888939
"2684","164_4",164,49,11,1,2,-0.49867245554924,115,-0.394288122653961,1,45,0,1,-0.559676587581635
"2685","164_20",164,49,9,2,2,-1.33489751815796,115,-0.394288122653961,1,45,0,1,-0.191936150193214
"2686","164_14",164,49,9,1,3,NA,115,-0.394288122653961,1,45,0,1,0.124403052031994
"2687","164_3",164,49,4,1,3,-1.21064591407776,115,-0.394288122653961,1,45,0,1,-2.72229909896851
"2688","164_18",164,49,9,1,3,-0.412353783845901,115,-0.394288122653961,1,45,0,1,-0.0657970905303955
"2689","164_7",164,49,11,1,4,-1.26322019100189,115,-0.394288122653961,1,45,0,1,1.92600059509277
"2690","164_16",164,49,13,1,4,5.21857309341431,115,-0.394288122653961,1,45,0,1,0.750014066696167
"2691","164_13",164,49,7,1,4,2.15229988098145,115,-0.394288122653961,1,45,0,1,-0.167386993765831
"2692","164_19",164,49,15,1,5,0.266244173049927,115,-0.394288122653961,1,45,0,1,0.259750962257385
"2693","164_15",164,49,15,1,5,-0.890497863292694,115,-0.394288122653961,1,45,0,1,-0.209679916501045
"2694","164_5",164,49,15,2,6,-0.804179251194,115,-0.394288122653961,1,45,0,1,0.416691333055496
"2695","164_10",164,49,7,2,6,-0.943072080612183,115,-0.394288122653961,1,45,0,1,-0.307399481534958
"2696","164_17",164,49,16,2,6,-0.49867245554924,115,-0.394288122653961,1,45,0,1,0.697242558002472
"2697","164_6",164,49,13,1,7,0.352562814950943,115,-0.394288122653961,1,45,0,1,1.387650847435
"2698","164_1",164,49,13,1,7,-0.359779566526413,115,-0.394288122653961,1,45,0,1,1.3591057062149
"2699","164_9",164,49,12,2,7,2.15229988098145,115,-0.394288122653961,1,45,0,1,1.48719596862793
"2700","164_8",164,49,18,1,8,-1.33489751815796,115,-0.394288122653961,1,45,0,1,-0.0368983261287212
"2701","164_21",164,49,18,2,8,-1.65504562854767,115,-0.394288122653961,1,45,0,1,-0.548406600952148
"2702","164_11",164,49,18,1,8,NA,115,-0.394288122653961,1,45,0,1,-0.268673539161682
